VAL;ST;Len;Type;Min;Max;Description
VAL;Riboflavin;4;N;0.09;0.13;Riboflavin_0.09_0.13
VAL;Riboflavin;4;N;0.13;0.22;Riboflavin_0.13_0.22
VAL;Riboflavin;3;N;0.22;1.1;Riboflavin_0.22_1.1
NAME;Riboflavin;3;N;;;Riboflavin
VAL;Niacin;4;N;0.33;0.88;Niacin_0.33_0.88
VAL;Niacin;4;N;0.88;1.14;Niacin_0.88_1.14
VAL;Niacin;4;N;1.14;1.55;Niacin_1.14_1.55
VAL;Niacin;4;N;1.55;2.24;Niacin_1.55_2.24
VAL;Niacin;4;N;2.24;6.83;Niacin_2.24_6.83
NAME;Niacin;4;N;;;Niacin
VAL;Tryptophan/60;4;N;0.29;0.58;Tryptophan/60_0.29_0.58
VAL;Tryptophan/60;4;N;0.58;0.84;Tryptophan/60_0.58_0.84
VAL;Tryptophan/60;4;N;0.84;1.06;Tryptophan/60_0.84_1.06
VAL;Tryptophan/60;3;N;1.06;1.3;Tryptophan/60_1.06_1.3
VAL;Tryptophan/60;4;N;1.3;3.17;Tryptophan/60_1.3_3.17
NAME;Tryptophan/60;4;N;;;Tryptophan/60
VAL;Niacin equivalent;4;N;0.76;1.61;Niacin equivalent_0.76_1.61
VAL;Niacin equivalent;4;N;1.61;2.05;Niacin equivalent_1.61_2.05
VAL;Niacin equivalent;4;N;2.05;2.47;Niacin equivalent_2.05_2.47
VAL;Niacin equivalent;4;N;2.47;3.52;Niacin equivalent_2.47_3.52
VAL;Niacin equivalent;4;N;3.52;9.19;Niacin equivalent_3.52_9.19
NAME;Niacin equivalent;4;N;;;Niacin equivalent
VAL;Vitamin C;3;N;0.15;1.7;Vitamin C_0.15_1.7
VAL;Vitamin C;4;N;1.7;2.93;Vitamin C_1.7_2.93
VAL;Vitamin C;4;N;2.93;5.53;Vitamin C_2.93_5.53
VAL;Vitamin C;5;N;5.53;10.31;Vitamin C_5.53_10.31
VAL;Vitamin C;5;N;10.31;42.14;Vitamin C_10.31_42.14
NAME;Vitamin C;5;N;;;Vitamin C
VAL;Vitamin E;4;N;0.25;0.49;Vitamin E_0.25_0.49
VAL;Vitamin E;4;N;0.49;0.67;Vitamin E_0.49_0.67
VAL;Vitamin E;4;N;0.67;0.88;Vitamin E_0.67_0.88
VAL;Vitamin E;4;N;0.88;1.34;Vitamin E_0.88_1.34
VAL;Vitamin E;4;N;1.34;4.03;Vitamin E_1.34_4.03
NAME;Vitamin E;4;N;;;Vitamin E
VAL;Vitamin B6;4;N;0.02;0.07;Vitamin B6_0.02_0.07
VAL;Vitamin B6;4;N;0.07;0.11;Vitamin B6_0.07_0.11
VAL;Vitamin B6;4;N;0.11;0.14;Vitamin B6_0.11_0.14
VAL;Vitamin B6;4;N;0.14;0.28;Vitamin B6_0.14_0.28
VAL;Vitamin B6;4;N;0.28;1.09;Vitamin B6_0.28_1.09
NAME;Vitamin B6;4;N;;;Vitamin B6
VAL;Vitamin B12;4;N;0.0;0.18;Vitamin B12_0.0_0.18
VAL;Vitamin B12;3;N;0.18;0.3;Vitamin B12_0.18_0.3
VAL;Vitamin B12;4;N;0.3;0.39;Vitamin B12_0.3_0.39
VAL;Vitamin B12;4;N;0.39;0.49;Vitamin B12_0.39_0.49
VAL;Vitamin B12;4;N;0.49;1.92;Vitamin B12_0.49_1.92
NAME;Vitamin B12;4;N;;;Vitamin B12
VAL;Folate;4;N;5.86;10.4;Folate_5.86_10.4
VAL;Folate;5;N;10.4;13.08;Folate_10.4_13.08
VAL;Folate;5;N;13.08;18.59;Folate_13.08_18.59
VAL;Folate;5;N;18.59;24.76;Folate_18.59_24.76
VAL;Folate;5;N;24.76;74.28;Folate_24.76_74.28
NAME;Folate;5;N;;;Folate
VAL;Pantothenic acid;4;N;0.18;0.25;Pantothenic acid_0.18_0.25
VAL;Pantothenic acid;4;N;0.25;0.34;Pantothenic acid_0.25_0.34
VAL;Pantothenic acid;4;N;0.34;0.49;Pantothenic acid_0.34_0.49
VAL;Pantothenic acid;4;N;0.49;0.72;Pantothenic acid_0.49_0.72
VAL;Pantothenic acid;4;N;0.72;1.68;Pantothenic acid_0.72_1.68
NAME;Pantothenic acid;4;N;;;Pantothenic acid
VAL;Biotin;4;N;1.11;2.12;Biotin_1.11_2.12
VAL;Biotin;4;N;2.12;2.69;Biotin_2.12_2.69
VAL;Biotin;4;N;2.69;3.17;Biotin_2.69_3.17
VAL;Biotin;4;N;3.17;4.59;Biotin_3.17_4.59
VAL;Biotin;5;N;4.59;22.98;Biotin_4.59_22.98
NAME;Biotin;5;N;;;Biotin
VAL;Sodium;4;N;20.55;52.8;Sodium_20.55_52.8
VAL;Sodium;5;N;52.8;93.87;Sodium_52.8_93.87
VAL;Sodium;6;N;93.87;119.87;Sodium_93.87_119.87
VAL;Sodium;6;N;119.87;162.68;Sodium_119.87_162.68
VAL;Sodium;5;N;162.68;613.2;Sodium_162.68_613.2
NAME;Sodium;5;N;;;Sodium
VAL;Potassium;5;N;68.6;98.25;Potassium_68.6_98.25
VAL;Potassium;6;N;98.25;133.11;Potassium_98.25_133.11
VAL;Potassium;6;N;133.11;166.08;Potassium_133.11_166.08
VAL;Potassium;5;N;166.08;202.2;Potassium_166.08_202.2
VAL;Potassium;6;N;202.2;470.78;Potassium_202.2_470.78
NAME;Potassium;6;N;;;Potassium
VAL;Calcium;5;N;8.96;27.81;Calcium_8.96_27.81
VAL;Calcium;5;N;27.81;42.13;Calcium_27.81_42.13
VAL;Calcium;5;N;42.13;52.23;Calcium_42.13_52.23
VAL;Calcium;4;N;52.23;68.6;Calcium_52.23_68.6
VAL;Calcium;6;N;68.6;159.26;Calcium_68.6_159.26
NAME;Calcium;6;N;;;Calcium
VAL;Magnesium;5;N;6.9;13.27;Magnesium_6.9_13.27
VAL;Magnesium;5;N;13.27;15.93;Magnesium_13.27_15.93
VAL;Magnesium;5;N;15.93;18.39;Magnesium_15.93_18.39
VAL;Magnesium;5;N;18.39;22.65;Magnesium_18.39_22.65
VAL;Magnesium;4;N;22.65;41.1;Magnesium_22.65_41.1
NAME;Magnesium;4;N;;;Magnesium
VAL;Phosphorus;5;N;34.54;48.97;Phosphorus_34.54_48.97
VAL;Phosphorus;5;N;48.97;62.75;Phosphorus_48.97_62.75
VAL;Phosphorus;5;N;62.75;75.08;Phosphorus_62.75_75.08
VAL;Phosphorus;6;N;75.08;101.78;Phosphorus_75.08_101.78
VAL;Phosphorus;6;N;101.78;291.23;Phosphorus_101.78_291.23
NAME;Phosphorus;6;N;;;Phosphorus
VAL;Iron;4;N;0.28;0.46;Iron_0.28_0.46
VAL;Iron;4;N;0.46;0.56;Iron_0.46_0.56
VAL;Iron;4;N;0.56;0.74;Iron_0.56_0.74
VAL;Iron;4;N;0.74;0.95;Iron_0.74_0.95
VAL;Iron;3;N;0.95;2.8;Iron_0.95_2.8
NAME;Iron;3;N;;;Iron
VAL;Haem iron;4;N;0.0;0.01;Haem iron_0.0_0.01
VAL;Haem iron;4;N;0.01;0.02;Haem iron_0.01_0.02
VAL;Haem iron;4;N;0.02;0.04;Haem iron_0.02_0.04
VAL;Haem iron;4;N;0.04;0.07;Haem iron_0.04_0.07
VAL;Haem iron;4;N;0.07;0.53;Haem iron_0.07_0.53
NAME;Haem iron;4;N;;;Haem iron
VAL;Non-haem iron;4;N;0.26;0.43;Non-haem iron_0.26_0.43
VAL;Non-haem iron;4;N;0.43;0.53;Non-haem iron_0.43_0.53
VAL;Non-haem iron;4;N;0.53;0.71;Non-haem iron_0.53_0.71
VAL;Non-haem iron;3;N;0.71;0.9;Non-haem iron_0.71_0.9
VAL;Non-haem iron;4;N;0.9;2.43;Non-haem iron_0.9_2.43
NAME;Non-haem iron;4;N;;;Non-haem iron
VAL;Copper;4;N;0.03;0.05;Copper_0.03_0.05
VAL;Copper;4;N;0.05;0.07;Copper_0.05_0.07
VAL;Copper;4;N;0.07;0.09;Copper_0.07_0.09
VAL;Copper;4;N;0.09;0.11;Copper_0.09_0.11
VAL;Copper;4;N;0.11;0.22;Copper_0.11_0.22
NAME;Copper;4;N;;;Copper
VAL;Zinc;4;N;0.28;0.44;Zinc_0.28_0.44
VAL;Zinc;4;N;0.44;0.54;Zinc_0.44_0.54
VAL;Zinc;3;N;0.54;0.7;Zinc_0.54_0.7
VAL;Zinc;3;N;0.7;0.9;Zinc_0.7_0.9
VAL;Zinc;4;N;0.9;3.87;Zinc_0.9_3.87
NAME;Zinc;4;N;;;Zinc
VAL;Chloride;5;N;58.51;98.04;Chloride_58.51_98.04
VAL;Chloride;6;N;98.04;152.74;Chloride_98.04_152.74
VAL;Chloride;6;N;152.74;200.91;Chloride_152.74_200.91
VAL;Chloride;6;N;200.91;251.01;Chloride_200.91_251.01
VAL;Chloride;6;N;251.01;803.63;Chloride_251.01_803.63
NAME;Chloride;6;N;;;Chloride
VAL;Iodine;4;N;1.21;5.66;Iodine_1.21_5.66
VAL;Iodine;4;N;5.66;8.64;Iodine_5.66_8.64
VAL;Iodine;5;N;8.64;12.34;Iodine_8.64_12.34
VAL;Iodine;5;N;12.34;16.61;Iodine_12.34_16.61
VAL;Iodine;5;N;16.61;87.03;Iodine_16.61_87.03
NAME;Iodine;5;N;;;Iodine
VAL;Manganese;4;N;0.09;0.13;Manganese_0.09_0.13
VAL;Manganese;4;N;0.13;0.18;Manganese_0.13_0.18
VAL;Manganese;4;N;0.18;0.24;Manganese_0.18_0.24
VAL;Manganese;3;N;0.24;0.3;Manganese_0.24_0.3
VAL;Manganese;3;N;0.3;0.5;Manganese_0.3_0.5
NAME;Manganese;3;N;;;Manganese
VAL;Selenium;4;N;1.21;2.58;Selenium_1.21_2.58
VAL;Selenium;4;N;2.58;3.38;Selenium_2.58_3.38
VAL;Selenium;3;N;3.38;4.5;Selenium_3.38_4.5
VAL;Selenium;3;N;4.5;6.4;Selenium_4.5_6.4
VAL;Selenium;5;N;6.4;16.73;Selenium_6.4_16.73
NAME;Selenium;5;N;;;Selenium
VAL;Total FS;4;N;0.01;0.87;Total FS_0.01_0.87
VAL;Total FS;4;N;0.87;1.44;Total FS_0.87_1.44
VAL;Total FS;4;N;1.44;2.06;Total FS_1.44_2.06
VAL;Total FS;4;N;2.06;3.32;Total FS_2.06_3.32
VAL;Total FS;5;N;3.32;13.02;Total FS_3.32_13.02
NAME;Total FS;5;N;;;Total FS
VAL;Fruit;4;N;0.0;1.48;Fruit_0.0_1.48
VAL;Fruit;4;N;1.48;3.07;Fruit_1.48_3.07
VAL;Fruit;4;N;3.07;4.93;Fruit_3.07_4.93
VAL;Fruit;4;N;4.93;7.46;Fruit_4.93_7.46
VAL;Fruit;5;N;7.46;42.28;Fruit_7.46_42.28
NAME;Fruit;5;N;;;Fruit
VAL;Dried fruit;4;N;0.0;0.05;Dried fruit_0.0_0.05
VAL;Dried fruit;4;N;0.05;0.22;Dried fruit_0.05_0.22
VAL;Dried fruit;4;N;0.22;2.25;Dried fruit_0.22_2.25
NAME;Dried fruit;4;N;;;Dried fruit
VAL;Fruit juice;4;N;0.0;0.06;Fruit juice_0.0_0.06
VAL;Fruit juice;4;N;0.06;0.28;Fruit juice_0.06_0.28
VAL;Fruit juice;4;N;0.28;1.44;Fruit juice_0.28_1.44
VAL;Fruit juice;3;N;1.44;9.3;Fruit juice_1.44_9.3
NAME;Fruit juice;3;N;;;Fruit juice
VAL;Smoothie fruit;4;N;0.0;4.11;Smoothie fruit_0.0_4.11
NAME;Smoothie fruit;4;N;;;Smoothie fruit
VAL;Tomatoes;4;N;0.0;0.19;Tomatoes_0.0_0.19
VAL;Tomatoes;4;N;0.19;0.76;Tomatoes_0.19_0.76
VAL;Tomatoes;4;N;0.76;1.53;Tomatoes_0.76_1.53
VAL;Tomatoes;4;N;1.53;3.11;Tomatoes_1.53_3.11
VAL;Tomatoes;4;N;3.11;9.81;Tomatoes_3.11_9.81
NAME;Tomatoes;4;N;;;Tomatoes
VAL;Tomato puree;3;N;0.0;0.0;Tomato puree_0.0_0.0
VAL;Tomato puree;4;N;0.0;0.08;Tomato puree_0.0_0.08
VAL;Tomato puree;4;N;0.08;0.16;Tomato puree_0.08_0.16
VAL;Tomato puree;4;N;0.16;0.57;Tomato puree_0.16_0.57
VAL;Tomato puree;3;N;0.57;4.9;Tomato puree_0.57_4.9
NAME;Tomato puree;3;N;;;Tomato puree
VAL;Brassicaceae;4;N;0.0;0.07;Brassicaceae_0.0_0.07
VAL;Brassicaceae;4;N;0.07;0.46;Brassicaceae_0.07_0.46
VAL;Brassicaceae;4;N;0.46;2.01;Brassicaceae_0.46_2.01
VAL;Brassicaceae;3;N;2.01;8.2;Brassicaceae_2.01_8.2
NAME;Brassicaceae;3;N;;;Brassicaceae
VAL;Yellow Red Green;4;N;0.0;0.14;Yellow Red Green_0.0_0.14
VAL;Yellow Red Green;4;N;0.14;0.73;Yellow Red Green_0.14_0.73
VAL;Yellow Red Green;4;N;0.73;1.51;Yellow Red Green_0.73_1.51
VAL;Yellow Red Green;4;N;1.51;2.44;Yellow Red Green_1.51_2.44
VAL;Yellow Red Green;4;N;2.44;5.85;Yellow Red Green_2.44_5.85
NAME;Yellow Red Green;4;N;;;Yellow Red Green
VAL;Beans;4;N;0.0;0.13;Beans_0.0_0.13
VAL;Beans;4;N;0.13;0.91;Beans_0.13_0.91
VAL;Beans;4;N;0.91;2.06;Beans_0.91_2.06
VAL;Beans;5;N;2.06;12.96;Beans_2.06_12.96
NAME;Beans;5;N;;;Beans
VAL;Nuts;4;N;0.0;0.07;Nuts_0.0_0.07
VAL;Nuts;4;N;0.07;0.43;Nuts_0.07_0.43
VAL;Nuts;4;N;0.43;1.34;Nuts_0.43_1.34
VAL;Nuts;3;N;1.34;6.8;Nuts_1.34_6.8
NAME;Nuts;3;N;;;Nuts
VAL;Other Vegetables;4;N;0.22;1.69;Other Vegetables_0.22_1.69
VAL;Other Vegetables;4;N;1.69;3.07;Other Vegetables_1.69_3.07
VAL;Other Vegetables;3;N;3.07;4.0;Other Vegetables_3.07_4.0
VAL;Other Vegetables;4;N;4.0;5.57;Other Vegetables_4.0_5.57
VAL;Other Vegetables;5;N;5.57;50.03;Other Vegetables_5.57_50.03
NAME;Other Vegetables;5;N;;;Other Vegetables
VAL;Beef;4;N;0.0;0.45;Beef_0.0_0.45
VAL;Beef;4;N;0.45;1.86;Beef_0.45_1.86
VAL;Beef;5;N;1.86;11.12;Beef_1.86_11.12
NAME;Beef;5;N;;;Beef
VAL;Lamb;4;N;0.0;7.65;Lamb_0.0_7.65
NAME;Lamb;4;N;;;Lamb
VAL;Pork;4;N;0.0;0.01;Pork_0.0_0.01
VAL;Pork;4;N;0.01;5.91;Pork_0.01_5.91
NAME;Pork;4;N;;;Pork
VAL;Processed Red Meat;4;N;0.0;0.27;Processed Red Meat_0.0_0.27
VAL;Processed Red Meat;4;N;0.27;1.08;Processed Red Meat_0.27_1.08
VAL;Processed Red Meat;4;N;1.08;5.97;Processed Red Meat_1.08_5.97
NAME;Processed Red Meat;4;N;;;Processed Red Meat
VAL;Other Red Meat;3;N;0.0;0.0;Other Red Meat_0.0_0.0
NAME;Other Red Meat;3;N;;;Other Red Meat
VAL;Burgers;3;N;0.0;0.1;Burgers_0.0_0.1
VAL;Burgers;5;N;0.1;56.75;Burgers_0.1_56.75
NAME;Burgers;5;N;;;Burgers
VAL;Sausages;4;N;0.0;0.03;Sausages_0.0_0.03
VAL;Sausages;4;N;0.03;2.83;Sausages_0.03_2.83
NAME;Sausages;4;N;;;Sausages
VAL;Offal;3;N;0.0;0.0;Offal_0.0_0.0
VAL;Offal;4;N;0.42;0.42;Offal_0.42_0.42
VAL;Offal;3;N;0.5;0.5;Offal_0.5_0.5
VAL;Offal;4;N;0.98;0.98;Offal_0.98_0.98
VAL;Offal;4;N;1.05;1.05;Offal_1.05_1.05
NAME;Offal;4;N;;;Offal
VAL;Poultry;4;N;0.0;0.98;Poultry_0.0_0.98
VAL;Poultry;4;N;0.98;2.26;Poultry_0.98_2.26
VAL;Poultry;4;N;2.26;4.07;Poultry_2.26_4.07
VAL;Poultry;5;N;4.07;12.08;Poultry_4.07_12.08
NAME;Poultry;5;N;;;Poultry
VAL;Processed Poultry;3;N;0.0;0.0;Processed Poultry_0.0_0.0
VAL;Processed Poultry;4;N;0.11;0.11;Processed Poultry_0.11_0.11
VAL;Processed Poultry;4;N;0.52;0.52;Processed Poultry_0.52_0.52
VAL;Processed Poultry;4;N;0.56;0.56;Processed Poultry_0.56_0.56
VAL;Processed Poultry;4;N;0.96;0.96;Processed Poultry_0.96_0.96
NAME;Processed Poultry;4;N;;;Processed Poultry
VAL;Game Birds;5;N;0.0;17.23;Game Birds_0.0_17.23
NAME;Game Birds;5;N;;;Game Birds
VAL;White Fish;4;N;0.0;1.41;White Fish_0.0_1.41
VAL;White Fish;3;N;1.41;4.5;White Fish_1.41_4.5
NAME;White Fish;3;N;;;White Fish
VAL;Oily Fish;3;N;0.0;3.1;Oily Fish_0.0_3.1
NAME;Oily Fish;3;N;;;Oily Fish
VAL;Canned Tuna;4;N;0.0;2.89;Canned Tuna_0.0_2.89
NAME;Canned Tuna;4;N;;;Canned Tuna
VAL;Shellfish;4;N;0.0;0.06;Shellfish_0.0_0.06
VAL;Shellfish;4;N;0.06;1.19;Shellfish_0.06_1.19
NAME;Shellfish;4;N;;;Shellfish
VAL;Cottage Cheese;3;N;0.0;0.0;Cottage Cheese_0.0_0.0
VAL;Cottage Cheese;4;N;0.41;0.41;Cottage Cheese_0.41_0.41
VAL;Cottage Cheese;4;N;0.74;0.74;Cottage Cheese_0.74_0.74
VAL;Cottage Cheese;4;N;1.47;1.47;Cottage Cheese_1.47_1.47
NAME;Cottage Cheese;4;N;;;Cottage Cheese
VAL;Cheddar Cheese;4;N;0.0;0.31;Cheddar Cheese_0.0_0.31
VAL;Cheddar Cheese;4;N;0.31;0.86;Cheddar Cheese_0.31_0.86
VAL;Cheddar Cheese;4;N;0.86;3.27;Cheddar Cheese_0.86_3.27
NAME;Cheddar Cheese;4;N;;;Cheddar Cheese
VAL;Other Cheese;4;N;0.0;0.07;Other Cheese_0.0_0.07
VAL;Other Cheese;4;N;0.07;0.27;Other Cheese_0.07_0.27
VAL;Other Cheese;3;N;0.27;0.8;Other Cheese_0.27_0.8
VAL;Other Cheese;5;N;0.8;11.11;Other Cheese_0.8_11.11
NAME;Other Cheese;5;N;;;Other Cheese
VAL;absi;4;N;0.07;0.08;absi(a-body-shaped-index)_0.07_0.08
VAL;absi;4;N;0.08;0.08;absi(a-body-shaped-index)_0.08_0.08
VAL;absi;4;N;0.08;0.08;absi(a-body-shaped-index)_0.08_0.08
VAL;absi;4;N;0.08;0.08;absi(a-body-shaped-index)_0.08_0.08
VAL;absi;4;N;0.08;0.09;absi(a-body-shaped-index)_0.08_0.09
NAME;absi;4;N;;;absi(a-body-shaped-index)
VAL;ac;5;N;31.4;32.56;ac-(arm-circumference)_31.4_32.56
VAL;ac;5;N;32.56;34.52;ac-(arm-circumference)_32.56_34.52
VAL;ac;5;N;34.52;36.08;ac-(arm-circumference)_34.52_36.08
VAL;ac;5;N;36.08;37.84;ac-(arm-circumference)_36.08_37.84
VAL;ac;4;N;37.84;45.6;ac-(arm-circumference)_37.84_45.6
NAME;ac;4;N;;;ac-(arm-circumference)
VAL;ae;6;N;-105.28;-87.42;ae_-105.28_-87.42
VAL;ae;6;N;-87.42;-81.71;ae_-87.42_-81.71
VAL;ae;6;N;-81.71;-71.89;ae_-81.71_-71.89
VAL;ae;6;N;-71.89;-62.74;ae_-71.89_-62.74
VAL;ae;6;N;-62.74;-45.53;ae_-62.74_-45.53
NAME;ae;6;N;;;ae
VAL;af\_ll;4;N;1.31;1.35;af-ll(abdominal-fat-llimit)_1.31_1.35
VAL;af\_ll;3;N;1.35;1.4;af-ll(abdominal-fat-llimit)_1.35_1.4
VAL;af\_ll;4;N;1.4;1.45;af-ll(abdominal-fat-llimit)_1.4_1.45
VAL;af\_ll;3;N;1.45;1.5;af-ll(abdominal-fat-llimit)_1.45_1.5
VAL;af\_ll;4;N;1.5;1.56;af-ll(abdominal-fat-llimit)_1.5_1.56
NAME;af\_ll;4;N;;;af-ll(abdominal-fat-llimit)
VAL;af\_ul;4;N;2.62;2.71;af-ul(abdominal-fat-ulimit)_2.62_2.71
VAL;af\_ul;3;N;2.71;2.8;af-ul(abdominal-fat-ulimit)_2.71_2.8
VAL;af\_ul;4;N;2.8;2.91;af-ul(abdominal-fat-ulimit)_2.8_2.91
VAL;af\_ul;4;N;2.91;2.99;af-ul(abdominal-fat-ulimit)_2.91_2.99
VAL;af\_ul;4;N;2.99;3.11;af-ul(abdominal-fat-ulimit)_2.99_3.11
NAME;af\_ul;4;N;;;af-ul(abdominal-fat-ulimit)
VAL;age;4;N;36.0;49.0;age_36.0_49.0
VAL;age;4;N;49.0;58.0;age_49.0_58.0
VAL;age;4;N;58.0;65.0;age_58.0_65.0
NAME;age;4;N;;;age
VAL;ai;5;N;-139.12;-97.0;ai_-139.12_-97.0
VAL;ai;6;N;-97.0;-74.18;ai_-97.0_-74.18
VAL;ai;6;N;-74.18;-53.53;ai_-74.18_-53.53
VAL;ai;6;N;-53.53;-30.68;ai_-53.53_-30.68
VAL;ai;4;N;-30.68;30.4;ai_-30.68_30.4
NAME;ai;4;N;;;ai
VAL;amc;5;N;24.9;27.56;amc-(arm-muscle-circumference)_24.9_27.56
VAL;amc;5;N;27.56;28.52;amc-(arm-muscle-circumference)_27.56_28.52
VAL;amc;5;N;28.52;29.84;amc-(arm-muscle-circumference)_28.52_29.84
VAL;amc;4;N;29.84;30.9;amc-(arm-muscle-circumference)_29.84_30.9
VAL;amc;4;N;30.9;34.4;amc-(arm-muscle-circumference)_30.9_34.4
NAME;amc;4;N;;;amc-(arm-muscle-circumference)
VAL;ans-activity;5;N;67.6;93.56;ans-activity_67.6_93.56
VAL;ans-activity;5;N;93.56;104.8;ans-activity_93.56_104.8
VAL;ans-activity;5;N;104.8;115.9;ans-activity_104.8_115.9
VAL;ans-activity;6;N;115.9;129.48;ans-activity_115.9_129.48
VAL;ans-activity;5;N;129.48;150.0;ans-activity_129.48_150.0
NAME;ans-activity;5;N;;;ans-activity
VAL;ans-balance;4;N;0.5;24.8;ans-balance_0.5_24.8
VAL;ans-balance;4;N;24.8;52.0;ans-balance_24.8_52.0
VAL;ans-balance;5;N;52.0;71.76;ans-balance_52.0_71.76
VAL;ans-balance;6;N;71.76;106.46;ans-balance_71.76_106.46
VAL;ans-balance;5;N;106.46;139.5;ans-balance_106.46_139.5
NAME;ans-balance;5;N;;;ans-balance
VAL;apen;4;N;0.44;0.68;apen_0.44_0.68
VAL;apen;4;N;0.68;0.83;apen_0.68_0.83
VAL;apen;4;N;0.83;0.97;apen_0.83_0.97
VAL;apen;4;N;0.97;1.06;apen_0.97_1.06
VAL;apen;4;N;1.06;1.25;apen_1.06_1.25
NAME;apen;4;N;;;apen
VAL;arms/legs-fat;5;N;9.1;10.62;arms/legs-fat_9.1_10.62
VAL;arms/legs-fat;5;N;10.62;12.42;arms/legs-fat_10.62_12.42
VAL;arms/legs-fat;5;N;12.42;15.88;arms/legs-fat_12.42_15.88
VAL;arms/legs-fat;5;N;15.88;18.52;arms/legs-fat_15.88_18.52
VAL;arms/legs-fat;4;N;18.52;33.2;arms/legs-fat_18.52_33.2
NAME;arms/legs-fat;4;N;;;arms/legs-fat
VAL;bai;4;N;26.2;28.9;bai(body-adiposity-index)_26.2_28.9
VAL;bai;5;N;28.9;30.44;bai(body-adiposity-index)_28.9_30.44
VAL;bai;5;N;30.44;32.98;bai(body-adiposity-index)_30.44_32.98
VAL;bai;5;N;32.98;36.02;bai(body-adiposity-index)_32.98_36.02
VAL;bai;4;N;36.02;44.2;bai(body-adiposity-index)_36.02_44.2
NAME;bai;4;N;;;bai(body-adiposity-index)
VAL;bcm;5;N;23.2;28.76;bcm-(body-cell-mass)_23.2_28.76
VAL;bcm;4;N;28.76;32.5;bcm-(body-cell-mass)_28.76_32.5
VAL;bcm;5;N;32.5;34.04;bcm-(body-cell-mass)_32.5_34.04
VAL;bcm;4;N;34.04;37.8;bcm-(body-cell-mass)_34.04_37.8
VAL;bcm;4;N;37.8;43.8;bcm-(body-cell-mass)_37.8_43.8
NAME;bcm;4;N;;;bcm-(body-cell-mass)
VAL;bfm-of-arm-&-leg;5;N;9.2;10.52;bfm-of-arm-&-leg_9.2_10.52
VAL;bfm-of-arm-&-leg;4;N;10.52;12.4;bfm-of-arm-&-leg_10.52_12.4
VAL;bfm-of-arm-&-leg;5;N;12.4;15.88;bfm-of-arm-&-leg_12.4_15.88
VAL;bfm-of-arm-&-leg;5;N;15.88;18.56;bfm-of-arm-&-leg_15.88_18.56
VAL;bfm-of-arm-&-leg;4;N;18.56;33.2;bfm-of-arm-&-leg_18.56_33.2
NAME;bfm-of-arm-&-leg;4;N;;;bfm-of-arm-&-leg
VAL;bfm-control;6;N;-45.3;-27.64;bfm-control_-45.3_-27.64
VAL;bfm-control;5;N;-27.64;-20.4;bfm-control_-27.64_-20.4
VAL;bfm-control;6;N;-20.4;-15.66;bfm-control_-20.4_-15.66
VAL;bfm-control;6;N;-15.66;-13.58;bfm-control_-15.66_-13.58
VAL;bfm-control;4;N;-13.58;-8.4;bfm-control_-13.58_-8.4
NAME;bfm-control;4;N;;;bfm-control
VAL;bfm-of-left-arm;3;N;1.4;1.7;bfm-of-left-arm_1.4_1.7
VAL;bfm-of-left-arm;4;N;1.7;2.12;bfm-of-left-arm_1.7_2.12
VAL;bfm-of-left-arm;3;N;2.12;3.0;bfm-of-left-arm_2.12_3.0
VAL;bfm-of-left-arm;3;N;3.0;3.7;bfm-of-left-arm_3.0_3.7
VAL;bfm-of-left-arm;3;N;3.7;7.8;bfm-of-left-arm_3.7_7.8
NAME;bfm-of-left-arm;3;N;;;bfm-of-left-arm
VAL;bfm-of-left-leg;4;N;3.1;3.56;bfm-of-left-leg_3.1_3.56
VAL;bfm-of-left-leg;3;N;3.56;4.1;bfm-of-left-leg_3.56_4.1
VAL;bfm-of-left-leg;4;N;4.1;4.88;bfm-of-left-leg_4.1_4.88
VAL;bfm-of-left-leg;4;N;4.88;5.66;bfm-of-left-leg_4.88_5.66
VAL;bfm-of-left-leg;3;N;5.66;8.9;bfm-of-left-leg_5.66_8.9
NAME;bfm-of-left-leg;3;N;;;bfm-of-left-leg
VAL;bfm-of-right-arm;3;N;1.4;1.7;bfm-of-right-arm_1.4_1.7
VAL;bfm-of-right-arm;4;N;1.7;2.12;bfm-of-right-arm_1.7_2.12
VAL;bfm-of-right-arm;3;N;2.12;3.0;bfm-of-right-arm_2.12_3.0
VAL;bfm-of-right-arm;3;N;3.0;3.7;bfm-of-right-arm_3.0_3.7
VAL;bfm-of-right-arm;3;N;3.7;7.7;bfm-of-right-arm_3.7_7.7
NAME;bfm-of-right-arm;3;N;;;bfm-of-right-arm
VAL;bfm-of-right-leg;4;N;3.1;3.56;bfm-of-right-leg_3.1_3.56
VAL;bfm-of-right-leg;3;N;3.56;4.1;bfm-of-right-leg_3.56_4.1
VAL;bfm-of-right-leg;4;N;4.1;4.88;bfm-of-right-leg_4.1_4.88
VAL;bfm-of-right-leg;4;N;4.88;5.66;bfm-of-right-leg_4.88_5.66
VAL;bfm-of-right-leg;3;N;5.66;8.8;bfm-of-right-leg_5.66_8.8
NAME;bfm-of-right-leg;3;N;;;bfm-of-right-leg
VAL;bfm-of-trunk;5;N;12.0;12.94;bfm-of-trunk_12.0_12.94
VAL;bfm-of-trunk;4;N;12.94;14.8;bfm-of-trunk_12.94_14.8
VAL;bfm-of-trunk;5;N;14.8;17.88;bfm-of-trunk_14.8_17.88
